run_id,snapshot_ts,symbol,expiration_date,dte,stock_price,short_strike,long_strike,width,premium,premium_per_width,max_profit,max_loss,risk_reward_ratio,ev_score,short_delta,short_iv,atm_iv,skew_ratio,skew_diff,earnings_within_dte,candidate_status,selected,rejection_reason_primary,rejection_reason_flags
20260323_113201,2026-03-23T11:32:01.325402,EWY,2026-05-01,39,130.19,100.0,95.0,5,-20.0,-0.04,-20.0,520.0,,,0.106685494,0.7128,0.5542,1.2861,0.1586,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,EWY,2026-05-01,39,130.19,105.0,100.0,5,-40.0,-0.08,-40.0,540.0,,,0.13949637,0.6734,0.5542,1.215,0.1192,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,EWY,2026-05-01,39,130.19,110.0,,,,,,,,,0.177957357,0.6245,0.5542,1.1269,0.0703,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,EWY,2026-05-01,39,130.19,115.0,,,,,,,,,0.230082124,0.5867,0.5542,1.0586,0.0325,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,EWY,2026-05-01,39,130.19,120.0,115.0,5,190.0,0.38,190.0,310.0,1.63,,0.304612614,0.5976,0.5542,1.0783,0.0434,,selected,True,,
20260323_113201,2026-03-23T11:32:01.325402,MDLZ,2026-05-01,39,56.7,47.0,,,,,,,,,0.068721193,0.4047,0.3389,1.194,0.0657,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,MDLZ,2026-05-01,39,56.7,50.0,47.0,3,,,,,,,0.142490517,0.3828,0.3389,1.1296,0.0439,,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,MDLZ,2026-05-01,39,56.7,53.0,50.0,3,10.0,0.0333,10.0,290.0,29.0,,0.260060401,0.3545,0.3389,1.0459,0.0155,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,MDLZ,2026-05-01,39,56.7,56.0,53.0,3,95.0,0.3167,95.0,205.0,2.16,,0.430576179,0.3211,0.3389,0.9474,-0.0178,,selected,True,,
20260323_113201,2026-03-23T11:32:01.325402,CNC,2026-05-01,39,32.64,27.0,,,,,,,,,0.162864725,0.6644,0.5202,1.2773,0.1443,2026-04-24,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,CNC,2026-05-01,39,32.64,30.0,27.0,3,-75.0,-0.25,-75.0,375.0,,,0.300923461,0.615,0.5202,1.1823,0.0948,2026-04-24,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,CNC,2026-05-01,39,32.64,33.0,30.0,3,100.5,0.335,100.5,199.5,1.99,,0.49063446,0.5202,0.5202,1.0,0.0,2026-04-24,selected,True,,
20260323_113201,2026-03-23T11:32:01.325402,XLB,2026-05-01,39,47.44,43.0,40.0,3,-20.0,-0.0667,-20.0,320.0,,,0.153739454,0.3114,0.2335,1.3337,0.0779,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,XLB,2026-05-01,39,47.44,46.0,43.0,3,-12.0,-0.04,-12.0,312.0,,,0.342397393,0.2649,0.2335,1.1344,0.0314,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,XLB,2026-05-01,39,47.44,49.0,46.0,3,127.5,0.425,127.5,172.5,1.35,,0.668077633,0.2067,0.2335,0.8854,-0.0268,,selected,True,,
20260323_113201,2026-03-23T11:32:01.325402,SLV,2026-05-01,39,61.91,40.0,35.0,5,11.0,0.022,11.0,489.0,44.4545,,0.045397045,0.8627,0.6627,1.3018,0.2,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,SLV,2026-05-01,39,61.91,45.0,40.0,5,26.0,0.052,26.0,474.0,18.2308,,0.084065089,0.7819,0.6627,1.1799,0.1192,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,SLV,2026-05-01,39,61.91,50.0,45.0,5,64.5,0.129,64.5,435.5,6.7519,,0.155670766,0.7352,0.6627,1.1094,0.0725,,rejected,False,risk_reward,risk_reward
20260323_113201,2026-03-23T11:32:01.325402,SLV,2026-05-01,39,61.91,60.0,55.0,5,191.5,0.383,191.5,308.5,1.61,,0.398410082,0.6736,0.6627,1.0165,0.011,,selected,True,,
20260323_113201,2026-03-23T11:32:01.325402,APH,2026-05-15,53,130.265,95.0,90.0,5,-60.0,-0.12,-60.0,560.0,,,0.0872497,0.6726,0.5302,1.2686,0.1424,2026-04-22,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,APH,2026-05-15,53,130.265,100.0,95.0,5,0.0,0.0,0.0,500.0,,,0.112365498,0.6336,0.5302,1.195,0.1034,2026-04-22,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,APH,2026-05-15,53,130.265,105.0,100.0,5,0.0,0.0,0.0,500.0,,,0.146626202,0.6034,0.5302,1.1381,0.0732,2026-04-22,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,APH,2026-05-15,53,130.265,110.0,105.0,5,10.0,0.02,10.0,490.0,49.0,,0.192106655,0.5836,0.5302,1.1007,0.0534,2026-04-22,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,APH,2026-05-15,53,130.265,115.0,110.0,5,135.0,0.27,135.0,365.0,2.7,,0.249403779,0.5761,0.5302,1.0866,0.0459,2026-04-22,selected,True,,
20260323_113201,2026-03-23T11:32:01.325402,AA,2026-05-01,39,56.04,35.0,,,,,,,,,0.022822753,0.7666,0.6438,1.1909,0.1229,2026-04-16,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,AA,2026-05-01,39,56.04,40.0,,,,,,,,,0.065044609,0.7382,0.6438,1.1468,0.0945,2026-04-16,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,AA,2026-05-01,39,56.04,45.0,40.0,5,,,,,,,0.152453954,0.7388,0.6438,1.1476,0.095,2026-04-16,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,AA,2026-05-01,39,56.04,55.0,50.0,5,190.5,0.381,190.5,309.5,1.62,,0.423860691,0.6394,0.6438,0.9932,-0.0044,2026-04-16,selected,True,,
20260323_113201,2026-03-23T11:32:01.325402,JNJ,2026-05-01,39,235.085,205.0,200.0,5,,,,,,,0.078592742,0.3066,0.2541,1.2068,0.0525,2026-04-21,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,JNJ,2026-05-01,39,235.085,210.0,,,,,,,,,0.109947323,0.2924,0.2541,1.151,0.0384,2026-04-21,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,JNJ,2026-05-01,39,235.085,215.0,,,,,,,,,0.153431074,0.2796,0.2541,1.1005,0.0255,2026-04-21,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,JNJ,2026-05-01,39,235.085,220.0,,,,,,,,,0.225539453,0.2869,0.2541,1.129,0.0328,2026-04-21,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,JNJ,2026-05-01,39,235.085,225.0,,,,,,,,,0.301850935,0.2837,0.2541,1.1166,0.0296,2026-04-21,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,IEF,2026-05-01,39,94.975,89.0,86.0,3,2.0,0.0067,2.0,298.0,149.0,,0.058617169,0.1284,0.084,1.5283,0.0444,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,IEF,2026-05-01,39,94.975,92.0,89.0,3,14.0,0.0467,14.0,286.0,20.4286,,0.16512184,0.1015,0.084,1.2088,0.0175,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,IEF,2026-05-01,39,94.975,98.0,95.0,3,229.5,0.765,229.5,70.5,0.31,,0.814948933,0.1048,0.084,1.2477,0.0208,,selected,True,,
20260323_113201,2026-03-23T11:32:01.325402,GIS,2026-05-15,53,37.29,27.5,,,,,,,,,0.014191088,0.3764,0.324,1.1619,0.0524,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,GIS,2026-05-15,53,37.29,32.5,27.5,5,,,,,,,0.122931245,0.3282,0.324,1.013,0.0042,,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,GIS,2026-05-15,53,37.29,42.5,37.5,5,375.0,0.75,375.0,125.0,0.33,,0.812150837,0.3591,0.324,1.1084,0.0351,,selected,True,,
20260323_113201,2026-03-23T11:32:01.325402,LYB,2026-05-15,53,72.045,50.0,,,,,,,,,0.057157088,0.6596,0.5267,1.2523,0.1329,2026-04-24,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,LYB,2026-05-15,53,72.045,55.0,50.0,5,-155.0,-0.31,-155.0,655.0,,,0.095589072,0.5937,0.5267,1.1272,0.067,2026-04-24,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,LYB,2026-05-15,53,72.045,60.0,55.0,5,35.0,0.07,35.0,465.0,13.2857,,0.175592832,0.5859,0.5267,1.1124,0.0592,2026-04-24,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,LYB,2026-05-15,53,72.045,70.0,65.0,5,175.0,0.35,175.0,325.0,1.86,,0.402965629,0.5328,0.5267,1.0116,0.0061,2026-04-24,selected,True,,
20260323_113201,2026-03-23T11:32:01.325402,LRCX,2026-05-01,39,231.57,180.0,,,,,,,,,0.12366401,0.7453,0.638,1.1681,0.1073,2026-04-22,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,LRCX,2026-05-01,39,231.57,185.0,,,,,,,,,0.14261291,0.7237,0.638,1.1342,0.0856,2026-04-22,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,LRCX,2026-05-01,39,231.57,190.0,,,,,,,,,0.164354172,0.7036,0.638,1.1028,0.0656,2026-04-22,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,LRCX,2026-05-01,39,231.57,195.0,,,,,,,,,0.191642821,0.695,0.638,1.0893,0.057,2026-04-22,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,LRCX,2026-05-01,39,231.57,200.0,,,,,,,,,0.221497817,0.6866,0.638,1.0761,0.0486,2026-04-22,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,AMAT,2026-05-01,39,362.32,295.0,,,,,,,,,0.128577075,0.6072,0.5164,1.1758,0.0908,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,AMAT,2026-05-01,39,362.32,300.0,,,,,,,,,0.145847526,0.6031,0.5164,1.1678,0.0867,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,AMAT,2026-05-01,39,362.32,305.0,,,,,,,,,0.163931794,0.5972,0.5164,1.1563,0.0807,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,AMAT,2026-05-01,39,362.32,310.0,,,,,,,,,0.183896075,0.5926,0.5164,1.1476,0.0762,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,AMAT,2026-05-01,39,362.32,315.0,,,,,,,,,0.204591499,0.5859,0.5164,1.1346,0.0695,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,LNG,2026-05-01,39,286.3,235.0,,,,,,,,,0.106368781,0.5168,0.4094,1.2624,0.1074,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,LNG,2026-05-01,39,286.3,240.0,,,,,,,,,0.12770368,0.5085,0.4094,1.2421,0.0991,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,LNG,2026-05-01,39,286.3,245.0,,,,,,,,,0.151195598,0.498,0.4094,1.2165,0.0886,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,LNG,2026-05-01,39,286.3,250.0,,,,,,,,,0.175917928,0.4827,0.4094,1.1792,0.0734,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,LNG,2026-05-01,39,286.3,255.0,,,,,,,,,0.202535429,0.4636,0.4094,1.1326,0.0543,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,XLP,2026-05-01,39,81.3,77.0,,,,,,,,,0.187767513,0.1937,0.1716,1.1288,0.0221,,rejected,False,no_long_strike,no_long_strike
20260323_113201,2026-03-23T11:32:01.325402,EEM,2026-05-01,39,56.66,51.0,,,,,,,,,0.176354791,0.3709,0.3053,1.2148,0.0656,,rejected,False,no_long_strike,no_long_strike
20260323_113201,2026-03-23T11:32:01.325402,NOW,2026-05-01,39,110.61,80.0,,,,,,,,,0.064505042,0.7045,0.5269,1.3371,0.1776,2026-04-22,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,NOW,2026-05-01,39,110.61,85.0,,,,,,,,,0.096539776,0.6742,0.5269,1.2796,0.1473,2026-04-22,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,NOW,2026-05-01,39,110.61,90.0,85.0,5,-215.0,-0.43,-215.0,715.0,,,0.134078905,0.6255,0.5269,1.1871,0.0986,2026-04-22,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,NOW,2026-05-01,39,110.61,95.0,90.0,5,30.0,0.06,30.0,470.0,15.6667,,0.188241215,0.5881,0.5269,1.1161,0.0612,2026-04-22,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,NOW,2026-05-01,39,110.61,100.0,95.0,5,120.0,0.24,120.0,380.0,3.17,,0.266035034,0.5788,0.5269,1.0986,0.0519,2026-04-22,selected,True,,
20260323_113201,2026-03-23T11:32:01.325402,ACN,2026-05-01,39,199.75,165.0,,,,,,,,,0.098443826,0.4814,0.4242,1.135,0.0573,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,ACN,2026-05-01,39,199.75,170.0,165.0,5,,,,,,,0.13184403,0.4731,0.4242,1.1154,0.0489,,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,ACN,2026-05-01,39,199.75,175.0,170.0,5,-30.0,-0.06,-30.0,530.0,,,0.168629146,0.4561,0.4242,1.0754,0.032,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,ACN,2026-05-01,39,199.75,180.0,175.0,5,20.0,0.04,20.0,480.0,24.0,,0.216385944,0.4465,0.4242,1.0526,0.0223,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,ACN,2026-05-01,39,199.75,185.0,,,,,,,,,0.276831907,0.4513,0.4242,1.064,0.0271,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,EXC,2026-05-15,53,46.96,42.0,,,,,,,,,0.158876698,0.3094,0.2505,1.2354,0.059,2026-05-07,rejected,False,no_long_strike,no_long_strike
20260323_113201,2026-03-23T11:32:01.325402,ORLY,2026-05-15,53,89.185,70.0,,,,,,,,,0.069392354,0.457,0.3017,1.5146,0.1553,2026-04-22,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,ORLY,2026-05-15,53,89.185,75.0,70.0,5,,,,,,,0.119385733,0.4148,0.3017,1.3749,0.1131,2026-04-22,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,ORLY,2026-05-15,53,89.185,80.0,75.0,5,-20.0,-0.04,-20.0,520.0,,,0.188904699,0.3519,0.3017,1.1663,0.0502,2026-04-22,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,ORLY,2026-05-15,53,89.185,90.0,85.0,5,197.5,0.395,197.5,302.5,1.53,,0.506029339,0.3017,0.3017,1.0,0.0,2026-04-22,selected,True,,
20260323_113201,2026-03-23T11:32:01.325402,CMCSA,2026-05-01,39,28.945,22.0,,,,,,,,,0.071292073,0.6142,0.3902,1.574,0.224,2026-04-23,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,CMCSA,2026-05-01,39,28.945,25.0,22.0,3,,,,,,,0.151584374,0.4708,0.3902,1.2065,0.0806,2026-04-23,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,CMCSA,2026-05-01,39,28.945,31.0,28.0,3,156.5,0.5217,156.5,143.5,0.92,,0.704157108,0.3509,0.3902,0.8992,-0.0393,2026-04-23,selected,True,,
20260323_113201,2026-03-23T11:32:01.325402,CCL,2026-05-01,39,25.49,18.0,15.0,3,,,,,,,0.056224668,0.7237,0.5121,1.4133,0.2117,2026-03-27,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,CCL,2026-05-01,39,25.49,21.0,18.0,3,-47.0,-0.1567,-47.0,347.0,,,0.143911552,0.6156,0.5121,1.2022,0.1035,2026-03-27,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,CCL,2026-05-01,39,25.49,27.0,24.0,3,133.0,0.4433,133.0,167.0,1.26,,0.602555651,0.5099,0.5121,0.9958,-0.0021,2026-03-27,selected,True,,
20260323_113201,2026-03-23T11:32:01.325402,SNDK,2026-05-01,39,682.23,510.0,,,,,,,,,0.148130634,1.0082,0.9344,1.0789,0.0737,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,SNDK,2026-05-01,39,682.23,515.0,,,,,,,,,0.154175149,1.0027,0.9344,1.073,0.0683,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,SNDK,2026-05-01,39,682.23,520.0,515.0,5,-550.0,-1.1,-550.0,1050.0,,,0.160409436,0.9974,0.9344,1.0674,0.063,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,SNDK,2026-05-01,39,682.23,525.0,520.0,5,-450.0,-0.9,-450.0,950.0,,,0.167184058,0.9945,0.9344,1.0642,0.06,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,SNDK,2026-05-01,39,682.23,530.0,525.0,5,-550.0,-1.1,-550.0,1050.0,,,0.174143316,0.9917,0.9344,1.0613,0.0573,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,KR,2026-05-01,39,72.65,63.0,,,,,,,,,0.094832818,0.3468,0.2594,1.3368,0.0874,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,KR,2026-05-01,39,72.65,66.0,,,,,,,,,0.165297603,0.3184,0.2594,1.2271,0.0589,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,KR,2026-05-01,39,72.65,69.0,66.0,3,,,,,,,0.280959652,0.2962,0.2594,1.1415,0.0367,,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,KR,2026-05-01,39,72.65,72.0,,,,,,,,,0.442142084,0.2715,0.2594,1.0464,0.012,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,LUV,2026-05-01,39,40.63,34.0,,,,,,,,,0.166545363,0.6344,0.5167,1.2277,0.1177,2026-04-22,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,LUV,2026-05-01,39,40.63,37.0,34.0,3,-47.0,-0.1567,-47.0,347.0,,,0.273367665,0.569,0.5167,1.1013,0.0523,2026-04-22,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,LUV,2026-05-01,39,40.63,40.0,37.0,3,104.5,0.3483,104.5,195.5,1.87,,0.426805684,0.5353,0.5167,1.036,0.0186,2026-04-22,selected,True,,
20260323_113201,2026-03-23T11:32:01.325402,BE,2026-05-01,39,142.39,95.0,90.0,5,25.0,0.05,25.0,475.0,19.0,,0.113696633,1.2265,1.0934,1.1217,0.1331,2026-04-29,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,BE,2026-05-01,39,142.39,100.0,95.0,5,20.0,0.04,20.0,480.0,24.0,,0.136964425,1.2006,1.0934,1.0981,0.1073,2026-04-29,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,BE,2026-05-01,39,142.39,115.0,110.0,5,157.5,0.315,157.5,342.5,2.17,,0.228802394,1.1863,1.0934,1.085,0.093,2026-04-29,selected,True,,
20260323_113201,2026-03-23T11:32:01.325402,MU,2026-05-01,39,403.44,320.0,315.0,5,-25.0,-0.05,-25.0,525.0,,,0.138420715,0.7368,0.6571,1.1213,0.0797,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,MU,2026-05-01,39,403.44,325.0,320.0,5,15.0,0.03,15.0,485.0,32.3333,,0.151586964,0.7307,0.6571,1.1121,0.0736,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,MU,2026-05-01,39,403.44,330.0,325.0,5,-45.0,-0.09,-45.0,545.0,,,0.165431365,0.7242,0.6571,1.1022,0.0671,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,MU,2026-05-01,39,403.44,335.0,330.0,5,-55.0,-0.11,-55.0,555.0,,,0.180416283,0.7191,0.6571,1.0944,0.062,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,MU,2026-05-01,39,403.44,340.0,335.0,5,0.0,0.0,0.0,500.0,,,0.196320232,0.7145,0.6571,1.0874,0.0574,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,PG,2026-05-01,39,143.715,120.0,,,,,,,,,0.040337548,0.3246,0.27,1.2022,0.0546,2026-04-23,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,PG,2026-05-01,39,143.715,125.0,120.0,5,,,,,,,0.09520441,0.339,0.27,1.2557,0.069,2026-04-23,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,PG,2026-05-01,39,143.715,130.0,,,,,,,,,0.161681864,0.3269,0.27,1.2107,0.0569,2026-04-23,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,PG,2026-05-01,39,143.715,135.0,130.0,5,-24.0,-0.048,-24.0,524.0,,,0.248148537,0.3012,0.27,1.1157,0.0312,2026-04-23,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,PG,2026-05-01,39,143.715,140.0,,,,,,,,,0.372811077,0.2844,0.27,1.0533,0.0144,2026-04-23,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,CCJ,2026-05-01,39,104.3,80.0,75.0,5,-23.0,-0.046,-23.0,523.0,,,0.089673948,0.6556,0.5277,1.2423,0.1279,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,CCJ,2026-05-01,39,104.3,85.0,80.0,5,8.0,0.016,8.0,492.0,61.5,,0.130518423,0.6102,0.5277,1.1562,0.0824,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,CCJ,2026-05-01,39,104.3,90.0,85.0,5,5.0,0.01,5.0,495.0,99.0,,0.1867298,0.5646,0.5277,1.0698,0.0368,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,CCJ,2026-05-01,39,104.3,100.0,95.0,5,162.5,0.325,162.5,337.5,2.08,,0.373182888,0.5514,0.5277,1.0449,0.0237,,selected,True,,
20260323_113201,2026-03-23T11:32:01.325402,IBIT,2026-05-01,39,39.85,30.0,27.0,3,14.0,0.0467,14.0,286.0,20.4286,,0.083685595,0.6839,0.5043,1.3562,0.1796,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,IBIT,2026-05-01,39,39.85,33.0,30.0,3,32.5,0.1083,32.5,267.5,8.2308,,0.151361206,0.6207,0.5043,1.231,0.1165,,rejected,False,risk_reward,risk_reward
20260323_113201,2026-03-23T11:32:01.325402,IBIT,2026-05-01,39,39.85,36.0,33.0,3,58.0,0.1933,58.0,242.0,4.1724,,0.26027253,0.5655,0.5043,1.1215,0.0613,,rejected,False,risk_reward,risk_reward
20260323_113201,2026-03-23T11:32:01.325402,IBIT,2026-05-01,39,39.85,39.0,36.0,3,99.5,0.3317,99.5,200.5,2.02,,0.41562189,0.5214,0.5043,1.0341,0.0172,,selected,True,,
20260323_113201,2026-03-23T11:32:01.325402,RUT,2026-05-08,46,2491.8149,2200.0,2195.0,5,-20.0,-0.04,-20.0,520.0,,,0.15174041,0.376,0.2931,1.283,0.0829,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,RUT,2026-05-08,46,2491.8149,2205.0,2200.0,5,-30.0,-0.06,-30.0,530.0,,,0.155038745,0.3747,0.2931,1.2786,0.0816,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,RUT,2026-05-08,46,2491.8149,2210.0,2205.0,5,-60.0,-0.12,-60.0,560.0,,,0.158384372,0.3734,0.2931,1.2741,0.0803,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,RUT,2026-05-08,46,2491.8149,2215.0,2210.0,5,-20.0,-0.04,-20.0,520.0,,,0.161763084,0.372,0.2931,1.2694,0.079,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,RUT,2026-05-08,46,2491.8149,2220.0,2215.0,5,-40.0,-0.08,-40.0,540.0,,,0.165219573,0.3707,0.2931,1.2648,0.0776,,rejected,False,credit_conservative,credit_conservative
20260323_113201,2026-03-23T11:32:01.325402,IP,2026-05-01,39,35.395,27.0,,,,,,,,,0.096454713,0.6954,0.3978,1.7482,0.2976,2026-04-29,rejected,False,short_bid_ask_width,short_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,IP,2026-05-01,39,35.395,30.0,27.0,3,,,,,,,0.168485493,0.5836,0.3978,1.4669,0.1857,2026-04-29,rejected,False,long_bid_ask_width,long_bid_ask_width
20260323_113201,2026-03-23T11:32:01.325402,IP,2026-05-01,39,35.395,33.0,30.0,3,-20.0,-0.0667,-20.0,320.0,,,0.303033344,0.4904,0.3978,1.2327,0.0926,2026-04-29,rejected,False,credit_conservative,credit_conservative
